Load Shapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CAISO TOU Impacts,High (MRW S4 x1.5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Forecasts by year (scalars for profiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Annual Net Energy for Loads by Region and Category (note: flexible part of the EV load is taken out and treated separately),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31.0,20.0,4.0,3120.0,0.00011887069309567939,0.0002564258927772283,0.00020075570340110665,0.00010403399944796318,0.00011157415570810567,0.00011456234727191005,0.00010750227021413713,0.00010327754005364358,0.00011844195484187573,0.00010329883153529914,0.00011538030341804976,,9.045359453481806,31.0,20.0,4.0,0.0,-13.762380358111002,0.0,0.0,0.0,,,,,,,,,,,,,
,,31.0,21.0,4.0,3121.0,0.00011396889174894737,0.00024842205843937426,0.00018307692140379908,9.907040955381295e-05,0.00010896472335262839,0.00010730337919782842,0.00010420671538300843,9.995570275788833e-05,0.00011275364482772908,9.501282900572968e-05,0.00011018390147136889,,9.045359453481806,31.0,21.0,4.0,0.0,1.570229146011184,0.0,0.0,0.0,,,,,,,,,,,,,
,,31.0,22.0,4.0,3122.0,0.00010590212433327072,0.00023397229555817292,0.00016828928175335382,9.936244188279319e-05,0.00010175387131668838,9.653933624401858e-05,9.763511142943985e-05,9.45683146610602e-05,0.0001024669163590253,8.783162681343616e-05,0.0001026667763251995,,9.045359453481806,31.0,22.0,4.0,0.0,3.0135337099075685,0.0,0.0,0.0,,,,,,,,,,,,,
,,31.0,23.0,4.0,3123.0,9.756691133638198e-05,0.0002169632994327906,0.00015220459411792548,0.00010377083584180479,9.52134165160711e-05,8.716960191014121e-05,9.134502381713524e-05,8.790922551133273e-05,9.456699907654982e-05,8.009802445250468e-05,9.333343302290862e-05,,9.045359453481806,31.0,23.0,4.0,0.0,9.127746111403544,0.0,0.0,0.0,,,,,,,,,,,,,
,,31.0,24.0,4.0,3124.0,9.09960443985748e-05,0.00018062340497088745,0.0001223146432393932,0.0001086271232495496,9.750257719390986e-05,8.409655342438592e-05,8.709153414451467e-05,8.340046723287143e-05,8.707840036695554e-05,7.374542251316811e-05,8.536225333770887e-05,,9.045359453481806,31.0,24.0,4.0,0.0,8.543854110546459,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,1.0,4.0,3201.0,8.947616206511089e-05,0.00013813349750776857,8.639041059769604e-05,0.00011893481355596054,9.572192528871208e-05,8.188088002903613e-05,8.85460173658442e-05,8.668376813308428e-05,8.683099327195295e-05,7.429782268180606e-05,8.278927761653678e-05,,5.718364164282977,32.0,1.0,4.0,0.0,8.938108424969078,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,2.0,4.0,3202.0,8.792769373309873e-05,0.0001024191393542254,6.457660254558703e-05,0.00012871781170917986,9.454538124621751e-05,8.073966684192905e-05,8.819979839206298e-05,8.386290397938029e-05,8.13808510837009e-05,7.098342166997828e-05,8.087215845174192e-05,,5.718364164282977,32.0,2.0,4.0,0.0,8.863538310361708,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,3.0,4.0,3203.0,8.713228040084872e-05,6.982555844329595e-05,4.610279409099209e-05,0.00013963590597374962,9.422627636256008e-05,8.061154093418951e-05,8.982902107688101e-05,8.28070067415184e-05,7.977629801528162e-05,7.07072215856593e-05,8.08217079474052e-05,,5.718364164282977,32.0,3.0,4.0,0.0,8.839485216499922,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,4.0,4.0,3204.0,8.788677400000672e-05,4.64736710867767e-05,3.156873922142809e-05,0.0001541620838331902,9.543906321449107e-05,8.393298510159525e-05,9.482351376766056e-05,8.418660970193648e-05,8.302612537522573e-05,7.07072215856593e-05,8.248657459051655e-05,,5.718364164282977,32.0,4.0,4.0,0.0,9.083868963722203,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,5.0,4.0,3205.0,9.338162786469355e-05,2.861744602770018e-05,2.1417539332635425e-05,0.0001679307363806471,0.00010060131407707024,9.348849272134781e-05,0.00010501297727397572,8.787839639489881e-05,8.703870572930643e-05,7.485022285044403e-05,8.83892835979113e-05,,5.718364164282977,32.0,5.0,4.0,0.0,10.088554753891927,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,6.0,4.0,3206.0,0.00010120032517353958,1.694183225930306e-05,2.1685179369143053e-05,0.00017594254791628301,0.00010624917786107662,0.00010255022682929525,0.00011732027657850737,9.201720527615303e-05,9.672145975447e-05,8.065042462114265e-05,9.762172589152875e-05,,5.718364164282977,32.0,6.0,4.0,0.0,10.814819652143035,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,7.0,4.0,3207.0,0.00010803657981801201,1.0091031190318129e-05,4.097455990857315e-05,0.0001727118688646739,0.00011106094551250996,0.00011323495703747484,0.00012273077102580018,9.702693669666559e-05,0.00010505048975773837,8.838402698207414e-05,0.00010458389548999437,,5.718364164282977,32.0,7.0,4.0,0.0,10.85068562003685,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,8.0,4.0,3208.0,0.00011269437460033087,1.4914980002049141e-05,8.81056521537808e-05,0.00016398564898655366,0.00011391953556811533,0.0001196187447731411,0.00012046215016780426,0.00010127364748543856,0.00011391573956442172,9.887963018619542e-05,0.00010735867322851329,,5.718364164282977,32.0,8.0,4.0,0.0,11.394831750223684,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,9.0,4.0,3209.0,0.00011588539060076158,3.087103649050517e-05,0.00014026348051909772,0.00014325500928937505,0.00011519588117214806,0.00012385469931049266,0.00011733258720037649,0.00010562055290262175,0.00012009201986553064,0.000105232232125532,0.00010972984693233853,,5.718364164282977,32.0,9.0,4.0,0.0,3.5690654310030685,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,10.0,4.0,3210.0,0.00011839413758055896,3.397658346132246e-05,0.00013780801260667886,0.00012191068086959701,0.00011277265713574053,0.00012445533139952814,0.00011432962632038487,0.00011045301690363926,0.0001247335549092583,0.00011241343431782553,0.00011230282265351059,,5.718364164282977,32.0,10.0,4.0,0.0,3.617892170886861,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,11.0,4.0,3211.0,0.00011918477467494895,4.0072875573072404e-05,0.00011223509724906373,0.00010685485029273035,0.00011080994080722272,0.00012390329935570594,0.00011169001969575961,0.00011332783201110263,0.0001265776445841808,0.00011876603625716212,0.0001130595802185612,,5.718364164282977,32.0,11.0,4.0,0.0,3.6134508621773187,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,12.0,4.0,3212.0,0.00011843161983905754,4.972146362645288e-05,9.679190918581152e-05,9.583439981606996e-05,0.00011041925038428884,0.00012370627047142337,0.00010933906385025503,0.00011742810449681444,0.0001266909111795416,0.0001234614376905848,0.00011290822870555109,,5.718364164282977,32.0,12.0,4.0,0.0,3.6053330797335983,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,13.0,4.0,3213.0,0.0001184475674367317,7.170580658026016e-05,0.000102416384984781,9.094127063768503e-05,0.00010990603058190062,0.00012354176511204473,0.00010751780964169758,0.00011915453501711415,0.00012721241659141428,0.00012815683912400749,0.00011386678828794853,,5.718364164282977,32.0,13.0,4.0,0.0,3.58311183599564,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,14.0,4.0,3214.0,0.00011729179092518609,8.549726324047091e-05,0.00011397583841314243,8.951422284852805e-05,0.00010885408321269522,0.00012230887550738963,0.00010540773535213726,0.00012067286900148489,0.00012656943190052924,0.00012732823887105056,0.00011336228324458145,,5.718364164282977,32.0,14.0,4.0,0.0,3.5201733790514504,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,15.0,4.0,3215.0,0.0001154173789710963,9.85775600790395e-05,0.00011912563660368013,8.969222428553977e-05,0.0001080409410617072,0.00011986675935169114,0.00010377834130089051,0.00011975570278757567,0.00012434790097278815,0.00012760443895536952,0.00011154606508845999,,5.718364164282977,32.0,15.0,4.0,0.0,-11.936403784882788,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,16.0,4.0,3216.0,0.00011357785985934844,0.00013443182382221085,0.00014201361965190886,9.03653803927416e-05,0.00010645641709377578,0.00011747467207669443,0.00010281643558457434,0.00011843775806002544,0.00012077675236497762,0.00012456623802786074,0.00011013345096703217,,5.718364164282977,32.0,16.0,4.0,0.0,-11.972614346824393,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,17.0,4.0,3217.0,0.00011114908636670569,0.0001697313288264927,0.0001601872223442146,9.316760444924868e-05,0.00010411043171086444,0.00011394073114014463,0.00010262919704922867,0.00011584040500046738,0.00011642368783451022,0.0001190422363414811,0.00010816588129790059,,5.718364164282977,32.0,17.0,4.0,0.0,-13.234048871189032,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,18.0,4.0,3218.0,0.00010954322582758225,0.00021593576625640907,0.0001884559755039431,9.858384272653577e-05,0.00010264585081778937,0.00011336178783611235,0.00010203851371162601,0.00011257251865847151,0.00011381581857999469,0.00011020383364327369,0.0001061478611244323,,5.718364164282977,32.0,18.0,4.0,0.0,-13.76939232543777,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,19.0,4.0,3219.0,0.00011314365737187485,0.0002494365142608966,0.000206313270794698,0.00010560689690862866,0.00010865538145828152,0.00011824232774055155,0.00010348495572962534,0.00011540879737039245,0.00011561679166574659,0.0001113086339805496,0.00010695506919381961,,5.718364164282977,32.0,19.0,4.0,0.0,-13.755447135634402,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,20.0,4.0,3220.0,0.00011849975109462124,0.0002564258927772283,0.00020075570340110665,0.00010403399944796318,0.00011157415570810567,0.00011456234727191005,0.00010715497068134346,0.0001143066564578797,0.00012098720238354829,0.00010965143347463571,0.00011280732769687768,,5.718364164282977,32.0,20.0,4.0,0.0,-13.76262243127006,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,21.0,4.0,3221.0,0.00011386769100816918,0.00024842205843937426,0.00018307692140379908,9.907040955381295e-05,0.00010896472335262839,0.00010730337919782842,0.00010471444477337743,0.00010986726369139473,0.00011688565128990924,0.00010191783111370423,0.00010902353987162462,,5.718364164282977,32.0,21.0,4.0,0.0,1.5589726977795504,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,22.0,4.0,3222.0,0.00010709922303210854,0.00023397229555817292,0.00016828928175335382,9.936244188279319e-05,0.00010175387131668838,9.653933624401858e-05,9.824902875689089e-05,0.00010196730260520182,0.00011101289808875511,9.142222790958292e-05,0.00010150641472545522,,5.718364164282977,32.0,22.0,4.0,0.0,3.0666590782008445,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,23.0,4.0,3223.0,9.858909067879989e-05,0.0002169632994327906,0.00015220459411792548,0.00010377083584180479,9.52134165160711e-05,8.716960191014121e-05,9.127083644762984e-05,9.389007409951389e-05,9.776891911519329e-05,8.203142504273754e-05,9.272802697086814e-05,,5.718364164282977,32.0,23.0,4.0,0.0,9.125666662298977,0.0,0.0,0.0,,,,,,,,,,,,,
,,32.0,24.0,4.0,3224.0,9.179034069515713e-05,0.00018062340497088745,0.0001223146432393932,0.0001086271232495496,9.750257719390986e-05,8.409655342438592e-05,8.689108933541285e-05,8.823293123388893e-05,9.054483725820896e-05,7.512642293476302e-05,8.632081292010631e-05,,5.718364164282977,32.0,24.0,4.0,0.0,8.57785621530422,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,1.0,4.0,3301.0,8.748418750575222e-05,0.00013813349750776857,8.639041059769604e-05,0.00011893481355596054,9.572192528871208e-05,8.188088002903613e-05,8.500075408483565e-05,8.422514609747888e-05,8.457284746293208e-05,6.960242124838337e-05,8.228477257316972e-05,,4.809717072393584,33.0,1.0,4.0,0.0,8.626828271454375,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,2.0,4.0,3302.0,8.492855479449975e-05,0.0001024191393542254,6.457660254558703e-05,0.00012871781170917986,9.454538124621751e-05,8.073966684192905e-05,8.441415142110324e-05,8.165091487524627e-05,8.07026202921447e-05,6.739282057383152e-05,7.94090938259774e-05,,4.809717072393584,33.0,2.0,4.0,0.0,8.384856002904067,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,3.0,4.0,3303.0,8.456922902796098e-05,6.982555844329595e-05,4.610279409099209e-05,0.00013963590597374962,9.422627636256008e-05,8.061154093418951e-05,8.480498947958465e-05,8.015570272820098e-05,7.88345769565719e-05,6.352601939336578e-05,7.865233626092678e-05,,4.809717072393584,33.0,3.0,4.0,0.0,8.447702803463091,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,4.0,4.0,3304.0,8.458936304588692e-05,4.64736710867767e-05,3.156873922142809e-05,0.0001541620838331902,9.543906321449107e-05,8.393298510159525e-05,8.707821814147927e-05,7.967014414436669e-05,7.8222047634228e-05,6.518321989927967e-05,7.966134634766093e-05,,4.809717072393584,33.0,4.0,4.0,0.0,8.549074956431589,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,5.0,4.0,3305.0,8.590817382490764e-05,2.861744602770018e-05,2.1417539332635425e-05,0.0001679307363806471,0.00010060131407707024,9.348849272134781e-05,9.096878228800643e-05,8.012487361176705e-05,8.056882198765504e-05,6.684042040519356e-05,8.147756450378239e-05,,4.809717072393584,33.0,5.0,4.0,0.0,8.754515905130148,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,6.0,4.0,3306.0,8.645569371953085e-05,1.694183225930306e-05,2.1685179369143053e-05,0.00017594254791628301,0.00010624917786107662,0.00010255022682929525,9.639141847742838e-05,8.002467898335682e-05,8.061775589441213e-05,6.877382099542644e-05,8.314243114689374e-05,,4.809717072393584,33.0,6.0,4.0,0.0,8.496531873545525,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,7.0,4.0,3307.0,8.914816756877419e-05,1.0091031190318129e-05,4.097455990857315e-05,0.0001727118688646739,0.00011106094551250996,0.00011323495703747484,0.00010259987424042834,8.48571429843743e-05,8.465565868975177e-05,7.429782268180606e-05,8.758207552852399e-05,,4.809717072393584,33.0,7.0,4.0,0.0,8.468980906938663,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,8.0,4.0,3308.0,9.482677169869456e-05,1.4914980002049141e-05,8.81056521537808e-05,0.00016398564898655366,0.00011391953556811533,0.0001196187447731411,0.00010759076896834277,9.096901531739963e-05,9.175210175498509e-05,7.98218243681857e-05,9.31316310055618e-05,,4.809717072393584,33.0,8.0,4.0,0.0,9.146332190686122,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,9.0,4.0,3309.0,9.924303896311042e-05,3.087103649050517e-05,0.00014026348051909772,0.00014325500928937505,0.00011519588117214806,0.00012385469931049266,0.00010951827330977462,9.578606476020018e-05,9.962156366891946e-05,8.672682647616024e-05,9.842893396091608e-05,,4.809717072393584,33.0,9.0,4.0,0.0,3.0046775180567655,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,10.0,4.0,3310.0,0.00010181675653780297,3.397658346132246e-05,0.00013780801260667886,0.00012191068086959701,0.00011277265713574053,0.00012445533139952814,0.00010881782427947004,9.953180240692188e-05,0.00010526675709389553,8.921262723503107e-05,0.00010085055816907803,,4.809717072393584,33.0,10.0,4.0,0.0,3.0503332764309024,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,11.0,4.0,3311.0,0.00010247192127794589,4.0072875573072404e-05,0.00011223509724906373,0.00010685485029273035,0.00011080994080722272,0.00012390329935570594,0.00010680521193679884,0.00010180544974392374,0.00010758957778667226,9.390802866845376e-05,0.000102061370273159,,4.809717072393584,33.0,11.0,4.0,0.0,3.0594078062259205,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,12.0,4.0,3312.0,0.00010244698286046614,4.972146362645288e-05,9.679190918581152e-05,9.583439981606996e-05,0.00011041925038428884,0.00012370627047142337,0.00010460892693201495,0.00010302319984306371,0.00010736851971838502,9.446042883709173e-05,0.00010191001876014889,,4.809717072393584,33.0,12.0,4.0,0.0,3.042033683336612,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,13.0,4.0,3313.0,0.00010161385982405637,7.170580658026016e-05,0.000102416384984781,9.094127063768503e-05,0.00010990603058190062,0.00012354176511204473,0.0001021480944367919,0.00010385558598677964,0.00010567396932495097,9.639382942732459e-05,0.00010165776623846534,,4.809717072393584,33.0,13.0,4.0,0.0,3.0087277959506165,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,14.0,4.0,3314.0,0.00010063005718664407,8.549726324047091e-05,0.00011397583841314243,8.951422284852805e-05,0.00010885408321269522,0.00012230887550738963,0.00010024570133266558,0.0001045107047110005,0.000104135117725744,0.00010053683069210933,0.00010054785514305778,,4.809717072393584,33.0,14.0,4.0,0.0,2.966911477925862,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,15.0,4.0,3315.0,9.975890265945996e-05,9.85775600790395e-05,0.00011912563660368013,8.969222428553977e-05,0.0001080409410617072,0.00011986675935169114,9.946735766263276e-05,0.00010533538357560797,0.00010231498171147184,0.00010136543094506626,0.00010044695413438437,,4.809717072393584,33.0,15.0,4.0,0.0,2.9416515067006377,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,16.0,4.0,3316.0,9.934731698692753e-05,0.00013443182382221085,0.00014201361965190886,9.03653803927416e-05,0.00010645641709377578,0.00011747467207669443,9.901939857385329e-05,0.00010531226173828252,0.00010126067844770562,0.00010219403119802321,0.0001006487561517312,,4.809717072393584,33.0,16.0,4.0,0.0,2.937926852308466,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,17.0,4.0,3317.0,9.941384287027114e-05,0.0001697313288264927,0.0001601872223442146,9.316760444924868e-05,0.00010411043171086444,0.00011394073114014463,9.999311871478077e-05,0.00010443363191991571,0.00010080042596806732,0.00010026063060779033,0.00010085055816907803,,4.809717072393584,33.0,17.0,4.0,0.0,2.9586259541522466,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,18.0,4.0,3318.0,0.00010004148583456386,0.00021593576625640907,0.0001884559755039431,9.858384272653577e-05,0.00010264585081778937,0.00011336178783611235,0.00010119910672947124,0.00010242973935171068,0.00010038157910183888,9.446042883709173e-05,9.969019656933376e-05,,4.809717072393584,33.0,18.0,4.0,0.0,2.984370240890848,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,19.0,4.0,3319.0,0.0001042455415366506,0.0002494365142608966,0.000206313270794698,0.00010560689690862866,0.00010865538145828152,0.00011824232774055155,0.00010266873406471677,0.00010564367473994722,0.00010443590726448159,9.501282900572968e-05,0.00010054785514305778,,4.809717072393584,33.0,19.0,4.0,0.0,3.2751440850286477,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,20.0,4.0,3320.0,0.0001109906805618834,0.0002564258927772283,0.00020075570340110665,0.00010403399944796318,0.00011157415570810567,0.00011456234727191005,0.00010626297779943156,0.00010528913990095709,0.0001111412212708104,9.639382942732459e-05,0.00010841813381958413,,4.809717072393584,33.0,20.0,4.0,0.0,3.33799048536682,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,21.0,4.0,3321.0,0.00010777067954435015,0.00024842205843937426,0.00018307692140379908,9.907040955381295e-05,0.00010896472335262839,0.00010730337919782842,0.00010380243469883337,0.00010086516169268907,0.00010627417962181755,8.921262723503107e-05,0.0001047856975073412,,4.809717072393584,33.0,21.0,4.0,0.0,3.1472365571059018,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,22.0,4.0,3322.0,0.00010157086405242042,0.00023397229555817292,0.00016828928175335382,9.936244188279319e-05,0.00010175387131668838,9.653933624401858e-05,9.788327046750912e-05,9.452977826551779e-05,9.964620171987405e-05,8.451722580160839e-05,9.772262690020217e-05,,4.809717072393584,33.0,22.0,4.0,0.0,2.889035610342014,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,23.0,4.0,3323.0,9.451111261127297e-05,0.0002169632994327906,0.00015220459411792548,0.00010377083584180479,9.52134165160711e-05,8.716960191014121e-05,9.184950953599107e-05,8.807878565171932e-05,9.238447839615354e-05,7.595502318771995e-05,8.954964519765558e-05,,4.809717072393584,33.0,23.0,4.0,0.0,8.706080569277766,0.0,0.0,0.0,,,,,,,,,,,,,
,,33.0,24.0,4.0,3324.0,8.885762006224093e-05,0.00018062340497088745,0.0001223146432393932,0.0001086271232495496,9.750257719390986e-05,8.409655342438592e-05,8.751053330886435e-05,8.347754002395623e-05,8.725668404122435e-05,7.181202192293522e-05,8.268837660786338e-05,,4.809717072393584,33.0,24.0,4.0,0.0,8.266255923179804,0.0,0.0,0.0,,,,,,,,,,,,,
,,34.0,1.0,4.0,3401.0,8.748418750575222e-05,0.00013813349750776857,8.639041059769604e-05,0.00011893481355596054,9.572192528871208e-05,8.188088002903613e-05,8.500075408483565e-05,8.422514609747888e-05,8.457284746293208e-05,6.960242124838337e-05,8.228477257316972e-05,,0.9033162970386379,34.0,1.0,4.0,0.0,8.626828271454375,0.0,0.0,0.0,,,,,,,,,,,,,
,,34.0,2.0,4.0,3402.0,8.492855479449975e-05,0.0001024191393542254,6.457660254558703e-05,0.00012871781170917986,9.454538124621751e-05,8.073966684192905e-05,8.441415142110324e-05,8.165091487524627e-05,8.07026202921447e-05,6.739282057383152e-05,7.94090938259774e-05,,0.9033162970386379,34.0,2.0,4.0,0.0,8.384856002904067,0.0,0.0,0.0,,,,,,,,,,,,,
,,34.0,3.0,4.0,3403.0,8.456922902796098e-05,6.982555844329595e-05,4.610279409099209e-05,0.00013963590597374962,9.422627636256008e-05,8.061154093418951e-05,8.480498947958465e-05,8.015570272820098e-05,7.88345769565719e-05,6.352601939336578e-05,7.865233626092678e-05,,0.9033162970386379,34.0,3.0,4.0,0.0,8.447702803463091,0.0,0.0,0.0,,,,,,,,,,,,,
,,34.0,4.0,4.0,3404.0,8.458936304588692e-05,4.64736710867767e-05,3.156873922142809e-05,0.0001541620838331902,9.543906321449107e-05,8.393298510159525e-05,8.707821814147927e-05,7.967014414436669e-05,7.8222047634228e-05,6.518321989927967e-05,7.966134634766093e-05,,0.9033162970386379,34.0,4.0,4.0,0.0,8.549074956431589,0.0,0.0,0.0,,,,,,,,,,,,,
,,34.0,5.0,4.0,3405.0,8.590817382490764e-05,2.861744602770018e-05,2.1417539332635425e-05,0.0001679307363806471,0.00010060131407707024,9.348849272134781e-05,9.096878228800643e-05,8.012487361176705e-05,8.056882198765504e-05,6.684042040519356e-05,8.147756450378239e-05,,0.9033162970386379,34.0,5.0,4.0,0.0,8.754515905130148,0.0,0.0,0.0,,,,,,,,,,,,,
,,34.0,6.0,4.0,3406.0,8.645569371953085e-05,1.694183225930306e-05,2.1685179369143053e-05,0.00017594254791628301,0.00010624917786107662,0.00010255022682929525,9.639141847742838e-05,8.002467898335682e-05,8.061775589441213e-05,6.877382099542644e-05,8.314243114689374e-05,,0.9033162970386379,34.0,6.0,4.0,0.0,8.496531873545525,0.0,0.0,0.0,,,,,,,,,,,,,
